m/z,UPEC_15,UPEC_14,UPEC_13,UPEC_12,mean
621.483,0.0565329657397024,0.0765437065933427,0.070767327120449,0.088059150815543,0.07297578756725928
897.72546,0.0535422444055788,0.0827974475672639,0.0791412518688452,0.0759530158304973,0.0728584899180463
447.28592,0.068714865788552,0.0594801142176633,0.0637776699592983,0.0987819403692233,0.07268864758368423
872.48157,0.0523884075207154,0.0543937447227022,0.0684629516835348,0.1154711490589452,0.07267906324647441
753.587,0.0673034960057039,0.0421486595653355,0.0641388718718506,0.116702446692319,0.07257336853380225
503.2534,0.0597156095119955,0.0477818109935802,0.0713388442860394,0.1109472463694473,0.0724458777902656
829.7235,0.0530300197122368,0.0883827711056099,0.0715401847150165,0.0768140244300292,0.0724417499907231
718.5386,0.0551952547104839,0.0706141176418998,0.0676109082042994,0.0961090929978383,0.07238234338863035
861.66705,0.0477943185749695,0.0641388758768281,0.0730802874265232,0.104199706513739,0.07230329709801495
379.294,0.0654566858963103,0.07319937850857,0.0609689018048916,0.089057066291908,0.07217050812541997
854.5274,0.0431042883620035,0.0649284202079156,0.0696510499884253,0.1108691322847122,0.07213822271076414
649.5167,0.0599264568969928,0.0609393649958525,0.0685503203092695,0.0990207416637569,0.07210922096646794
800.61487,0.0559630690608379,0.0666815611150959,0.0738456924913517,0.0907211117226447,0.07180285859748255
871.7066,0.0439816686467303,0.0850725157291617,0.0757500342364021,0.0822761122654436,0.07177008271943441
832.5234,0.0507105809594405,0.0610034551688655,0.0689362275684357,0.105890323439688,0.07163514678410743
853.7224,0.0592242428080914,0.0880288072671133,0.0748129568357764,0.0636937307947222,0.07143993442642582
758.5118,0.0575299894629132,0.0531026104533676,0.0654350466617045,0.1093254090723904,0.07134826391259393
463.22018,0.0583694966810691,0.0578846031565432,0.0650880013450095,0.1029837742153048,0.07108146884948165
706.5391,0.0514162541345704,0.0577504904211664,0.0671905872857866,0.1078679143864973,0.07105631155700518
733.5179,0.0593037768186778,0.0476393246325328,0.0658189880499897,0.1113580080588608,0.07103002439001528
879.73627,0.0605363125651492,0.0892784343139735,0.0784529001233129,0.0552267969278712,0.0708736109825767
874.5715,0.0591694910743217,0.0517095473130192,0.0608833807865021,0.1116084745636386,0.0708427234343704
565.51556,0.0594361877047975,0.0823641193409403,0.0710678020039105,0.0697665991322867,0.07065867704548376
735.53284,0.0627366762070682,0.0480899739639711,0.0637166007586875,0.1077610254555829,0.07057606909632742
804.4947,0.0521595187406817,0.0492633145916074,0.0677390258973019,0.1116384346571036,0.07020007347167365
802.5898,0.0443484387948794,0.0721909163349584,0.0657922121289006,0.0981157052477874,0.07011181812663145
854.5624,0.0542595327962409,0.0594868129760799,0.0632386953474688,0.1023378559819842,0.06983072427544344
880.5462,0.0471964192161039,0.0596897393346267,0.0664440528856783,0.1057820710787639,0.06977807062879321
885.666,0.0470562387226773,0.0664073425415221,0.0701613416718343,0.0953608035865374,0.06974643163064277
793.5002,0.0528082152360021,0.0623639309389831,0.0662216357882449,0.0968519182817718,0.06956142506125047
820.60394,0.0449695015025976,0.0596730542079455,0.0720297184620948,0.1004742624658241,0.0692866341596155
709.474,0.0541083387338354,0.0737211189802896,0.0667392850855169,0.0815158064188945,0.0690211373046341
788.5504,0.0485550415925267,0.0536599394282741,0.064282793497622,0.109578992468075,0.06901919174662445
551.3712,0.0708769655976297,0.0629570812170046,0.0643882874995331,0.0769221392263272,0.06878611838512365
591.4944,0.0559732555701123,0.0595723808908538,0.0633622240422983,0.0961537267244101,0.06876539680691862
813.47925,0.0676420003050015,0.0474652576205978,0.0588283145254897,0.1010240118335189,0.06873989607115198
858.5622,0.0461793207345773,0.0544200731835031,0.0639150645000432,0.1083129973358769,0.06820686393850012
547.4714,0.0582739157307041,0.0745681253478607,0.0682479165595757,0.071612312175736,0.06817556745346912
643.527,0.0638041392544459,0.051620842444247,0.0597010282627161,0.0973733191947983,0.06812483228905183
549.35626,0.0665019797555039,0.0627383991330284,0.0660748678535778,0.0771090166647304,0.06810606585171013
737.50775,0.0522523009068047,0.0642264582085061,0.0694703596347245,0.085208552716856,0.06778941786672282
776.55597,0.054887840257993,0.0552576501840083,0.0638669671219598,0.0961484052419764,0.06754021570148439
876.5864,0.060645798381286,0.046059618010391,0.0566409254690927,0.104421386333213,0.06694193204849568
856.58234,0.0566562025320135,0.0488652932332414,0.0556715398712734,0.1065195360988933,0.0669281429338554
870.5367,0.0458782248874313,0.0498145086433599,0.0623377158914103,0.1094918918221848,0.06688058531109657
778.4759,0.048462257659445,0.0536050378502435,0.0628762252328685,0.1023205239037456,0.06681601116157565
730.57306,0.0514598553614005,0.0597834197980807,0.0700462785202652,0.085629507696047,0.06672976534394835
485.2642,0.0502202282641265,0.0507564565169894,0.0651160836576829,0.099011540217173,0.06627607716399295
858.5922,0.0532429815008983,0.0460965752470207,0.0615167215999737,0.1037190231915642,0.06614382538486423
833.75336,0.0554627781475549,0.1015028758005741,0.064934005714253,0.041701989390147,0.06590041226313226
645.54193,0.0613758638393213,0.0490458291105592,0.059512207090461,0.0935899394375836,0.06588095986948127
868.5268,0.043439612070388,0.0547373396992832,0.0604079725294994,0.1049055223096472,0.06587261165220445
365.27966,0.0576178157209155,0.0694291812324906,0.0609215379537562,0.0739671364091243,0.06548391782907165
710.48395,0.0587802041406361,0.0426776734114399,0.0581923835044396,0.1022655801775705,0.06547896030852152
542.3216,0.0568210429215042,0.0424215745698387,0.066109767147287,0.0961244953844673,0.0653692200057743
615.4933,0.0581710112346172,0.0535100934072976,0.0615223535070985,0.0874891685724588,0.06517315668036802
482.32434,0.0507509434623424,0.0452410808279146,0.0629168898868635,0.100890427816163,0.06494983549832087
811.46436,0.0560040322531838,0.0482295704776867,0.0574111304489932,0.0978491187780667,0.0648734629894826
809.6494,0.057284125272488,0.035707740669185,0.0585579643834054,0.1073169363026356,0.0647166916569285
864.56696,0.0433240240854119,0.0526584070747803,0.0603494537922146,0.1020445918167392,0.0645941191922865
811.66437,0.0546822001990504,0.0388896942612698,0.0573256883096993,0.1071365622310882,0.06450853625027692
701.50934,0.0559371131133163,0.0608369460568872,0.0585327958784872,0.0822271940939555,0.06438351228566155
650.4367,0.0525728204498737,0.0451471632143196,0.0722925719991216,0.0874459754402111,0.0643646327758815
874.7315,0.0468085277424674,0.0726215739580216,0.0656252934632585,0.0719376981784958,0.06424827333556082
538.5218,0.0580921086691935,0.0433804079520556,0.0588458737446032,0.0964757218501169,0.0641985280539923
646.41187,0.0655667158880302,0.0490404800744853,0.0599555030260469,0.0805318089254887,0.06377362697851277
843.6579,0.0475036403615406,0.0586486186171063,0.0667722960754162,0.0815028156240827,0.06360684266953645
751.4621,0.0522272500344751,0.0538664493940282,0.0623309645670056,0.0852177357700111,0.06341059994138
838.6281,0.0586880504504127,0.0421314340042259,0.056326953982333,0.0961485307473306,0.06332374229607554
764.5215,0.0475022748580241,0.04955368849308,0.0633036433567049,0.09241373367096,0.06319333509469224
856.5073,0.0460866218835553,0.0463335369794207,0.0602071463121117,0.1000278843566639,0.0631637973829379
589.5195,0.0493719288975711,0.0688913632674939,0.0676719140528865,0.065013447124733,0.06273716333567113
548.31134,0.0501248368987707,0.0466951794408321,0.0631386721838098,0.0909526253838148,0.06272782847680686
510.35806,0.0518211195954595,0.0487728441687754,0.0629561607856354,0.0856258054790723,0.062293982507235654
633.4874,0.0480724522724925,0.0422717516842422,0.0578508929180495,0.100832894723805,0.0622569978996473
809.44946,0.0548554909814189,0.0459516493161227,0.0525474669474509,0.0953056692124397,0.062165069114358054
738.5127,0.0531519986311526,0.0436827287012593,0.0607396143558091,0.0909061717540068,0.06212012836055694
628.60266,0.0598905555320586,0.0330786269990803,0.0496668193906792,0.1040623839541368,0.06167459646898872
731.60297,0.0563128514199625,0.0400830593327019,0.052487921916655,0.0962526522266293,0.06128412122398717
882.56116,0.0397442660671241,0.0470782548784504,0.0604107650991705,0.0976513558103198,0.0612211604637662
860.5421,0.0478027605185669,0.0486110303917676,0.0580101330468562,0.0900544121950946,0.06111958403807133
896.7155,0.0410767703048984,0.067447263291263,0.0679662975742265,0.0679755259536675,0.061116464281013846
802.63477,0.0508813953131154,0.0525997644920499,0.0612411783695522,0.0781967453589161,0.0607297708834084
537.4868,0.0539811307055709,0.061525370554135,0.0617355715570729,0.0653202886264694,0.060640590360812055
694.5147,0.0520059088218037,0.03518814409901,0.0530872405018922,0.1021404189369669,0.0606054280899182
860.6121,0.0558245315490321,0.0365985950946009,0.0518961982933329,0.0978360557755559,0.06053884517813045
878.5263,0.0430865533231942,0.0516481449540342,0.053094076907736,0.0940873551479396,0.060479032583226
591.3594,0.0636808647671652,0.0385610799981983,0.0507766186042666,0.088542159729096,0.06039018077468153
862.55707,0.0442807184785776,0.0488655711557597,0.053881109040503,0.0943925756944956,0.060354993592333976
866.58185,0.0393199998938436,0.0483190867161551,0.0595973697263483,0.0932699787991574,0.0601266087838761
735.4928,0.0467366121506311,0.0540540154325509,0.0630386662089751,0.0761892777974369,0.0600046428973985
641.5121,0.055537758155552,0.0467015829321251,0.0535406937230883,0.084171687551364,0.059987930590532354
702.5443,0.0447762533795357,0.0466305888825233,0.0604914462895936,0.0834031182157051,0.05882535169183943
827.7036,0.0434179155945435,0.06914113020066,0.0639758723651033,0.0560904164013388,0.0581563336404114
364.2747,0.0499658363931548,0.0655930638991935,0.0568103816203133,0.0580385853243291,0.05760196680924767
775.461,0.0472445702520737,0.0496713949788167,0.0522760046529791,0.0802894913514484,0.05737036530882948
804.6097,0.0369871481376571,0.0545674433847828,0.0521720670936048,0.084751861999285,0.057119630153832424
729.4781,0.0463232807917598,0.0482068878766376,0.052787192441109,0.0797645624964523,0.05677048090148967
895.69055,0.039719906499802,0.0594754791425259,0.0585843117979366,0.0685788206094397,0.05658962951242605
874.4915,0.0454066740658021,0.0365651963927521,0.0512186214249614,0.0909360070852466,0.05603162474219055
593.5093,0.0514645176712682,0.0565021739490753,0.05299080330573,0.0624568416467758,0.05585358414321233
630.3776,0.0556811810479871,0.0397033781587099,0.0483067496901475,0.0784804463550685,0.055542938812978254
781.6157,0.0484797447775386,0.0352377634964743,0.0529106244726492,0.0830267304634924,0.05491371580253862
351.2653,0.0466980841083618,0.0602296496883333,0.0497654775907533,0.0619907652576212,0.0546709941612674
495.26373,0.0557702719663816,0.0357706358243556,0.0353192388749572,0.0910244112463518,0.05447113947801155
676.4555,0.047455761507257,0.0417185551897404,0.0528434103414081,0.0758544266419415,0.05446803842008675
858.5272,0.040956140019426,0.0370418367164508,0.048008481373474,0.0905270577092541,0.05413337895465122
616.3582,0.0484853441910737,0.038285619956254,0.0519677590908788,0.077475635493019,0.05405358968280637
485.1992,0.0518034831731776,0.0387957505084151,0.0467213858704993,0.077661070243637,0.053745422448932254
661.5212,0.0417803340967236,0.0355415256138007,0.0475441289971547,0.0891496646626732,0.05350391334258805
614.3483,0.0469669805768694,0.0397296735798815,0.0543984110759994,0.0728561075707461,0.0534877932008741
723.54333,0.0454601461023267,0.031906486737315,0.0462626723859486,0.0897658960267856,0.053348800313093976
798.45996,0.0510521153977179,0.0342564310772404,0.0503434534674166,0.0776459916368251,0.05332449789480001
469.28992,0.0508112746337012,0.0366336598926746,0.0467422310063228,0.078380237205909,0.0531418506846519
648.6268,0.0490661286949712,0.0333109521925286,0.0456227452930916,0.0825005254206541,0.05262508790031138
466.33005,0.0462949647770437,0.0430535085520689,0.0421922297334464,0.0778390573091992,0.05234494009293955
517.32776,0.0495948320851103,0.0484597271645153,0.0427625683832837,0.0661601233696885,0.051744312750649446
635.5024,0.0407008137270654,0.0376610350992713,0.0460435231795797,0.0822219307108473,0.05165682567919093
387.24365,0.0593894753513833,0.0390777899030695,0.0423155072540604,0.0656738444432873,0.05161415423795013
896.48047,0.0420236313558161,0.0346304169054928,0.0421066393298008,0.0874917097659152,0.05156309933925622
599.32404,0.0461968969460918,0.0365543675730793,0.0469854169153078,0.0757540326197869,0.051372678513566444
319.26175,0.0485414462625092,0.0408505925455358,0.0488129973845632,0.06523303758339,0.05085951844399955
607.4686,0.0414486483747318,0.034914805957341,0.0392380588856726,0.0869222261655987,0.05063093484583603
479.23447,0.0527694532577119,0.0331740522775673,0.0375242347788141,0.0787869498881688,0.05056367255056553
363.16473,0.053133929285684,0.0358723966402523,0.0377084194666078,0.0740055817250532,0.050180081779399324
584.3047,0.04280695243835,0.0367244922077735,0.0422399260195759,0.0781450761166833,0.04997911169559567
589.47943,0.0441436468717384,0.0410433252562838,0.0465595602474478,0.0674203277573773,0.04979171503321183
473.26974,0.0471742943266224,0.0334324855417491,0.0441551649556445,0.073846503056127,0.04965211197003575
660.4212,0.0455147370052999,0.0373496529436678,0.0429737567266254,0.0717291492118104,0.04939182397185087
457.28046,0.0475814119231183,0.0300924593143814,0.0393401412649099,0.0803817813451626,0.049348948461893055
675.44556,0.0486591089329947,0.0328065090793074,0.0450331704782467,0.0701728620167385,0.049167912626821825
420.21716,0.0555362446058047,0.0314716736031253,0.0383805920583157,0.0711244121695211,0.049128230609191706
387.32364,0.0580378532003339,0.0379402481749071,0.0405356109510068,0.0588007056656297,0.04882860449796938
519.26263,0.0460604837391114,0.0325429457271233,0.0385254724318917,0.0777019219743097,0.04870770596810903
886.59595,0.0389541001878419,0.0457554227155405,0.0427604905279149,0.0654989938075329,0.04824225180970755
423.17203,0.0513199961268306,0.0321390334393033,0.0393144220436262,0.0700997666412884,0.04821830456276213
535.23694,0.0454915916442797,0.0288451885568734,0.0402647389066352,0.0780145575842765,0.0481540191730162
504.28333,0.0430964718140548,0.0301640846782054,0.040604025277467,0.07823075098866,0.0480238331895968
497.27866,0.0483546512082786,0.0331986783277152,0.0350992790662176,0.0750652379406442,0.0479294616357139
590.3494,0.048135021106299,0.0332469448337726,0.0443866160584465,0.0658327861531387,0.0479003420379142
620.39307,0.0424150156049958,0.0412882742580865,0.0402027562630588,0.0668667846464399,0.04769320769314525
912.68976,0.034839593024423,0.0409367730709134,0.0451261909700664,0.0679398618942179,0.047210604739905175
408.1477,0.0540859543303913,0.0324711868086267,0.0356582273490037,0.0660492889488579,0.0470661643592199
634.4074,0.0437733262867923,0.0375957241999661,0.0413068856219581,0.0651538888649719,0.046957456243422104
686.585,0.0406569339839208,0.0294623111679598,0.0360195731542059,0.0810491563825401,0.046796993672156645
902.7652,0.0375562040782501,0.047769048758167,0.0532028503905137,0.0463007513076962,0.04620721363365675
587.4996,0.0393886762031566,0.0452994281565432,0.0477122506869642,0.0522201535193891,0.04615512714151328
567.39044,0.04636016075555,0.0421420656044664,0.0387424077632434,0.0571995098058936,0.04611103598228834
436.18643,0.0483941894820536,0.0310793634070173,0.0318368585884311,0.0722561715806786,0.04589164576454515
911.6798,0.0322862280576012,0.0438787059244051,0.0465038695370769,0.0607638171326334,0.045858155162929154
531.4071,0.0434467158119723,0.0323243647335411,0.0375092226413222,0.0665900617846662,0.04496759124287545
801.6848,0.0425997691272377,0.03480358031812,0.0392907533395365,0.0626215675388496,0.04482891758093595
823.6638,0.0400039446980402,0.0298939513878937,0.0417727934080391,0.0644185670430966,0.044022314134267396
670.6108,0.03961016658818,0.0276171600635362,0.0314001373597175,0.0751818444664621,0.04345232711947395
361.20984,0.0412646855001692,0.027587347318208,0.0356611271292762,0.067743453734534,0.043064153420546855
516.2478,0.0439008015695912,0.0257149476067225,0.0310701016718963,0.0702200203395692,0.0427264677969448
799.6699,0.0393289402957146,0.0310781557743682,0.034935634895892,0.0643903327208484,0.0424332659217058
397.2282,0.045739224171479,0.0242234861643563,0.0337004693557163,0.0658580296240048,0.042380302328889105
627.4677,0.0340351618378345,0.0345674953278964,0.0434116125415886,0.0559629098264911,0.04199429488345265
622.368,0.0393477511593326,0.0281379441345482,0.0349114840291693,0.0647022182810516,0.041774849401025424
392.15344,0.0454949132853998,0.0243504769371027,0.034154955485932,0.0616960545317581,0.04142410006004815
712.67883,0.030497729946522,0.0465785112243547,0.0328563055612063,0.053917431189666,0.04096249448043725
576.47504,0.0360140773800654,0.0241429967490125,0.0297058710222463,0.0725342189966495,0.040599291036993425
560.5008,0.03411918707116,0.0208745769971888,0.0342281446751074,0.0711663929742603,0.04009707542942913
427.38184,0.04634405505141,0.0287874270314368,0.0357527006485081,0.045523676209415,0.03910196473519247
398.23816,0.0397168926078684,0.0266710345141467,0.0254258067069365,0.0621509284291221,0.038491165564518426
646.6119,0.0340877050507575,0.0256613106737438,0.0260694196490893,0.0666504283691762,0.0381172159356917
740.7076,0.0364046150716079,0.0312161186350256,0.0352355517917994,0.0458941796684927,0.037187616291731396
607.43365,0.0414873086021579,0.02768833600237,0.0277062100433793,0.0490762850984383,0.036489534936586375
602.58887,0.0347897493951271,0.0197586227494787,0.0260842458590017,0.0625517320916454,0.03579608752381322
546.5264,0.0354330548290727,0.0221005737649513,0.0236079510253288,0.0612714899144154,0.03560326738344205
644.5969,0.0356428695715922,0.02061125787538,0.0305029300488348,0.0527014348498182,0.034864623086406296
429.32175,0.0338505069243972,0.0201326729967857,0.0245290740441354,0.0506315886431032,0.03228596065210537
